Source.Name,Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,AQI,Duration,Date Key,USAF,WBAN,Date Key.1,Year.1,Month.1,Day.1,Hour.1,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW_1,MW_2,MW_3,AW,AW_4,AW_5,AW_6,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/1/15 0:00,2015,10,1,0,0.176,mg/m3,50,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,1,0,,,,250,,,,,13,4,,,,,,,,2,35,23,1022,30,,,30,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/1/15 1:00,2015,10,1,1,0.071,mg/m3,60,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,1,1,,0,,250,,,,,6,,,,,,,,,,36,27,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/1/15 2:00,2015,10,1,2,0.077,mg/m3,70,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,1,2,,0,,,,,,,6,,,,,,,,,,43,27,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/1/15 3:00,2015,10,1,3,0.058,mg/m3,80,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,1,3,210,4,,,BKN,,,,31,,,,,,,,,,47,29,1017,,868,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/1/15 4:00,2015,10,1,4,0.056,mg/m3,90,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,1,4,990,11,,,,,,,6,,,,,,,,,,52,30,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/1/15 5:00,2015,10,1,5,0.036,mg/m3,100,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,1,5,270,16,,,,,,,6,,,,,,,,,,55,30,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/1/15 6:00,2015,10,1,6,0.03,mg/m3,110,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,1,6,250,18,,,,,,,6,,,,,,,,,,57,30,1010,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/1/15 7:00,2015,10,1,7,0.044,mg/m3,120,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,1,7,990,22,,,,,,,6,,,,,,,,,,57,28,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/1/15 8:00,2015,10,1,8,0.103,mg/m3,130,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,1,8,300,22,,,,,,,6,,,,,,,,,,61,30,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/1/15 9:00,2015,10,1,9,0.176,mg/m3,140,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,1,9,270,16,,,,,,,6,2,,,,,,,,3,59,28,1008,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/1/15 10:00,2015,10,1,10,0.176,mg/m3,50,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,1,10,290,16,,,,,,,6,,,,,,,,,,57,32,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/1/15 11:00,2015,10,1,11,0.071,mg/m3,60,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,1,11,990,4,,,,,,,6,,,,,,,,,,52,34,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/1/15 12:00,2015,10,1,12,0.077,mg/m3,70,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,1,12,,,,,,,,,31,,,,,,,,,,50,32,1011,30,,60,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/1/15 13:00,2015,10,1,13,0.058,mg/m3,80,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,1,13,990,16,31,,,,,,6,,,,,,,,,,48,34,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/1/15 14:00,2015,10,1,14,0.056,mg/m3,90,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,1,14,350,4,,,,,,,6,,,,,,,,,,46,34,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/1/15 15:00,2015,10,1,15,0.036,mg/m3,100,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,1,15,300,4,,,,,,,31,,,,,,,,,,37,34,1014,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/1/15 16:00,2015,10,1,16,0.03,mg/m3,110,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,1,16,,0,,,,,,,,,,,,,,,,,37,32,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/1/15 17:00,2015,10,1,17,0.044,mg/m3,120,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,1,17,990,2,,,,,,,,,,,,,,,,,34,30,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/1/15 18:00,2015,10,1,18,0.103,mg/m3,130,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,1,18,,,,,,,,,31,,,,,,,,,,37,30,1017,,865,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/1/15 19:00,2015,10,1,19,0.176,mg/m3,140,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,1,19,990,4,,,,,,,,,,,,,,,,,32,30,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/1/15 20:00,2015,10,1,20,0.176,mg/m3,50,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,1,20,990,4,,,,,,,,,,,,,,,,,30,28,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/1/15 21:00,2015,10,1,21,0.071,mg/m3,60,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,1,21,,,,,,,,,31,,,,,,,,,,36,30,1018,,866,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/1/15 22:00,2015,10,1,22,0.077,mg/m3,70,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,1,22,,0,,,,,,,,,,,,,,,,,32,28,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/1/15 23:00,2015,10,1,23,0.058,mg/m3,80,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,1,23,990,2,,,,,,,,,,,,,,,,,28,25,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/2/15 0:00,2015,10,2,0,0.056,mg/m3,90,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,2,0,280,4,,,,,,,13,4,,,,,,,,0,38,28,1020,30,,,36,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/2/15 1:00,2015,10,2,1,0.036,mg/m3,100,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,2,1,,0,,,,,,,,,,,,,,,,,37,30,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/2/15 2:00,2015,10,2,2,0.03,mg/m3,110,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,2,2,990,2,,,,,,,,,,,,,,,,,43,30,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/2/15 3:00,2015,10,2,3,0.044,mg/m3,120,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,2,3,310,9,,,,,,,6,4,,,,,,,,0,46,30,1018,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/2/15 4:00,2015,10,2,4,0.103,mg/m3,130,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,2,4,990,11,,,,,,,,,,,,,,,,,50,30,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/2/15 5:00,2015,10,2,5,0.176,mg/m3,140,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,2,5,990,7,,,,,,,,,,,,,,,,,54,28,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/2/15 6:00,2015,10,2,6,0.176,mg/m3,50,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,2,6,990,11,,,SCT,,,,6,,,,,,,,,,54,30,1015,,868,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/2/15 7:00,2015,10,2,7,0.071,mg/m3,60,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,2,7,990,7,,,,,,,6,,,,,,,,,,55,30,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/2/15 8:00,2015,10,2,8,0.077,mg/m3,70,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,2,8,990,9,,,,,,,6,,,,,,,,,,55,28,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/2/15 9:00,2015,10,2,9,0.058,mg/m3,80,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,2,9,990,13,,,,,,,6,,,,,,,,,,57,27,1014,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/2/15 10:00,2015,10,2,10,0.056,mg/m3,90,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,2,10,290,11,,,,,,,6,,,,,,,,,,54,27,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/2/15 11:00,2015,10,2,11,0.036,mg/m3,100,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,2,11,990,2,,,,,,,6,,,,,,,,,,48,30,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/2/15 12:00,2015,10,2,12,0.03,mg/m3,110,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,2,12,990,2,,,,,,,31,,,,,,,,,,46,30,1019,,869,58,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/2/15 13:00,2015,10,2,13,0.044,mg/m3,120,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,2,13,160,4,,,,,,,,,,,,,,,,,39,30,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/2/15 14:00,2015,10,2,14,0.103,mg/m3,130,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,2,14,,0,,,,,,,,,,,,,,,,,37,30,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/2/15 15:00,2015,10,2,15,0.176,mg/m3,140,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,2,15,,,,,,,,,31,,,,,,,,,,36,28,1021,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/2/15 16:00,2015,10,2,16,0.176,mg/m3,50,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,2,16,,0,,,,,,,,,,,,,,,,,32,28,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/2/15 17:00,2015,10,2,17,0.071,mg/m3,60,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,2,17,,0,,,,,,,,,,,,,,,,,30,28,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/2/15 18:00,2015,10,2,18,0.077,mg/m3,70,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,2,18,80,2,,,,,,,31,,,,,,,,,,38,27,1022,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/2/15 19:00,2015,10,2,19,0.058,mg/m3,80,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,2,19,,0,,,,,,,,,,,,,,,,,28,27,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/2/15 20:00,2015,10,2,20,0.056,mg/m3,90,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,2,20,,0,,,,,,,,,,,,,,,,,27,25,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/2/15 21:00,2015,10,2,21,0.036,mg/m3,100,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,2,21,,,,,,,,,31,,,,,,,,,,27,25,1023,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/2/15 22:00,2015,10,2,22,0.03,mg/m3,110,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,2,22,,0,,,,,,,,,,,,,,,,,27,23,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/2/15 23:00,2015,10,2,23,0.044,mg/m3,120,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,2,23,,0,,,,,,,,,,,,,,,,,25,23,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/3/15 0:00,2015,10,3,0,0.103,mg/m3,130,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,3,0,,,,,SCT,,,,6,4,,,,,,,,0,28,27,1023,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/19/15 17:00,2015,10,19,17,0.021,mg/m3,70,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,19,17,990,2,,,,,,,6,,,,,,,,,,28,16,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/19/15 22:00,2015,10,19,22,0.084,mg/m3,166,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,19,22,990,2,,,,,,,,,,,,,,,,,18,10,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/20/15 0:00,2015,10,20,1,0.061,mg/m3,154,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,20,0,,,,,,,,,6,4,,,,,,,,0,18,15,1029,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/20/15 2:00,2015,10,20,2,0.048,mg/m3,132,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,20,2,,0,,,,,,,5,,,,,,,,,,30,16,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/20/15 5:00,2015,10,20,5,0.032,mg/m3,93,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,20,5,990,4,,,,,,,6,,,,,,,,,,41,23,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/20/15 8:00,2015,10,20,8,0.071,mg/m3,159,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,20,8,990,11,22,33,,,,,6,,,,,,,,,,39,30,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/20/15 9:00,2015,10,20,9,0.158,mg/m3,208,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,20,9,990,16,,33,BKN,,,,6,15,,,,,,,,2,40,29,1024,,872,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/20/15 10:00,2015,10,20,10,0.052,mg/m3,142,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,20,10,990,7,,33,,,,,6,,,,,,,,,,36,32,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/20/15 11:00,2015,10,20,11,0.039,mg/m3,110,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,20,11,990,2,,33,,,,,6,,,,,,,,,,34,30,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/20/15 12:00,2015,10,20,12,0.055,mg/m3,149,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,20,12,,,,,,,,,6,1,,,,,,,,8,28,25,1027,30,,46,,,,,0,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/20/15 13:00,2015,10,20,13,0.055,mg/m3,149,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,20,13,990,4,,,,,,,6,,,,,,,,,,25,23,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/20/15 14:00,2015,10,20,14,0.023,mg/m3,74,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,20,14,190,4,,,,,,,,,,,,,,,,,23,19,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/20/15 15:00,2015,10,20,15,0.019,mg/m3,66,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,20,15,,,,,,,,,6,,,,,,,,,,23,21,1030,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/20/15 16:00,2015,10,20,16,0.023,mg/m3,74,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,20,16,990,2,,,,,,,6,,,,,,,,,,21,18,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/20/15 17:00,2015,10,20,17,0.026,mg/m3,80,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,20,17,,0,,,,,,,,,,,,,,,,,18,16,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/20/15 18:00,2015,10,20,18,0.028,mg/m3,84,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,20,18,,,,,,,,,31,,,,,,,,,,16,14,1031,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/20/15 19:00,2015,10,20,19,0.029,mg/m3,87,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,20,19,990,2,,,,,,,,,,,,,,,,,18,14,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/20/15 20:00,2015,10,20,20,0.146,mg/m3,198,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,20,20,,0,,,,,,,,,,,,,,,,,16,14,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/20/15 21:00,2015,10,20,21,0.133,mg/m3,191,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,20,21,,,,,,,,,31,,,,,,,,,,14,12,1033,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/20/15 22:00,2015,10,20,22,0.095,mg/m3,171,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,20,22,990,2,,,,,,,,,,,,,,,,,12,10,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/20/15 23:00,2015,10,20,23,0.108,mg/m3,178,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,20,23,,0,,,,,,,5,,,,,,,,,,14,12,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/21/15 0:00,2015,10,21,0,0.116,mg/m3,182,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,21,0,,,,,,,,,1,44,4,,,,,,,0,16,14,1034,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/21/15 1:00,2015,10,21,1,0,mg/m3,26,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,21,1,990,2,,,,,,,1,4,10,,,,,,,,21,19,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/21/15 2:00,2015,10,21,2,0.077,mg/m3,162,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,21,2,990,2,,,,,,,1,4,10,,,,,,,,23,21,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/21/15 3:00,2015,10,21,3,0.058,mg/m3,152,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,21,3,80,4,,,,,,,0,44,4,,,,,,,7,25,23,1032,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/21/15 4:00,2015,10,21,4,0.056,mg/m3,151,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,21,4,990,2,,,,,,,2,4,10,,,,,,,,28,27,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/21/15 5:00,2015,10,21,5,0.068,mg/m3,157,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,21,5,990,2,,722,CLR,,,,4,,,,,,,,,,37,27,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/21/15 6:00,2015,10,21,6,0.056,mg/m3,151,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,21,6,990,9,,,,,,,3,4,,,,,,,,7,45,18,1025,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/21/15 7:00,2015,10,21,7,0.063,mg/m3,155,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,21,7,240,13,,,,,,,,,,,,,,,,,46,16,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/21/15 8:00,2015,10,21,8,0.059,mg/m3,153,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,21,8,240,13,,,,,,,,,,,,,,,,,48,14,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/21/15 9:00,2015,10,21,9,0.057,mg/m3,152,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,21,9,240,13,,,SCT,,,,6,4,,,,,,,,0,46,14,1021,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/21/15 10:00,2015,10,21,10,0.057,mg/m3,152,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,21,10,220,7,,,,,,,,,,,,,,,,,39,14,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/21/15 11:00,2015,10,21,11,0.063,mg/m3,155,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,21,11,160,9,,,,,,,,,,,,,,,,,34,14,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/21/15 12:00,2015,10,21,12,0.056,mg/m3,151,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,21,12,,,,,,,,,31,,,,,,,,,,38,16,1024,30,,48,,,,,0,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/21/15 13:00,2015,10,21,13,0.054,mg/m3,147,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,21,13,170,4,,,,,,,,,,,,,,,,,25,14,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/21/15 14:00,2015,10,21,14,0.051,mg/m3,139,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,21,14,160,7,,,,,,,,,,,,,,,,,27,16,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/21/15 15:00,2015,10,21,15,0.02,mg/m3,68,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,21,15,,,,,,,,,31,,,,,,,,,,21,14,1028,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/21/15 16:00,2015,10,21,16,0.016,mg/m3,59,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,21,16,990,2,,,,,,,,,,,,,,,,,23,14,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/21/15 17:00,2015,10,21,17,0.011,mg/m3,46,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,21,17,990,2,,,,,,,,,,,,,,,,,21,14,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/21/15 18:00,2015,10,21,18,0.016,mg/m3,59,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,21,18,,,,,,,,,31,,,,,,,,,,26,10,1029,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/21/15 19:00,2015,10,21,19,0.033,mg/m3,95,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,21,19,,0,,,,,,,,,,,,,,,,,16,10,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/21/15 20:00,2015,10,21,20,0.174,mg/m3,224,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,21,20,170,4,,,,,,,,,,,,,,,,,16,12,,30,,,,,,,,
Ulaanbaatar_ HourlyPM25_201510.CSV,Ulaanbaatar,2/5/2017 12:00,10/21/15 21:00,2015,10,21,21,0.105,mg/m3,177,1 Hr,2.02E+11,442920,99999,2.02E+11,2015,10,21,21,,,,,,,,,31,,,,,,,,,,16,12,1023,30,,,,,,,,
